#,Pair,Amount,Price,Fee,FeeCurrency,Date
94589395,BCH/BTC,0.916355,0.14299,-0.00183271,BCH,2017-11-17 13:08:50
94597768,BCH/BTC,-0.49625061,0.13851,-0.0009925,BCH,2017-11-17 13:27:12
94597769,BCH/BTC,-4.50636823,0.1385,-0.00901274,BCH,2017-11-17 13:27:12
94597770,BCH/BTC,-1.87123098,0.1385,-0.00374246,BCH,2017-11-17 13:27:12
94597771,BCH/BTC,-27.33,0.13847,-0.05466,BCH,2017-11-17 13:27:12
94597772,BCH/BTC,-2.55464067,0.13846,-0.00510928,BCH,2017-11-17 13:27:12
94597773,BCH/BTC,-0.5127,0.13846,-0.0010254,BCH,2017-11-17 13:27:12
94597774,BCH/BTC,-0.5,0.1384,-0.001,BCH,2017-11-17 13:27:12
94597775,BCH/BTC,-0.098121,0.1384,-0.00019624,BCH,2017-11-17 13:27:12
94597776,BCH/BTC,-5.0,0.13837,-0.01,BCH,2017-11-17 13:27:12
94597777,BCH/BTC,-1.80960311,0.1383,-0.00361921,BCH,2017-11-17 13:27:12
94864889,BCH/BTC,50.0,0.14781,0.0,BTC,2017-11-17 22:19:06
94889493,BCH/BTC,1.80088656,0.14511,0.0,BTC,2017-11-17 23:01:01
94938879,BCH/BTC,0.79976729,0.163,0.0,BTC,2017-11-18 00:25:52
94938892,BCH/BTC,0.1,0.163,0.0,BTC,2017-11-18 00:25:53
94939638,BCH/BTC,0.03678822,0.16425,-0.00007358,BCH,2017-11-18 00:26:49
94939639,BCH/BTC,1.75591891,0.16449,-0.00351184,BCH,2017-11-18 00:26:49
94939640,BCH/BTC,2.99999999,0.1645,-0.006,BCH,2017-11-18 00:26:49
94939641,BCH/BTC,18.018,0.16475,-0.036036,BCH,2017-11-18 00:26:49
94939642,BCH/BTC,7.18929288,0.16476,-0.01437859,BCH,2017-11-18 00:26:49
94942844,BCH/BTC,0.836609,0.16549,-0.00167322,BCH,2017-11-18 00:29:57
94942845,BCH/BTC,12.184,0.16549,-0.024368,BCH,2017-11-18 00:29:57
94942846,BCH/BTC,0.19560429,0.16549,-0.00039121,BCH,2017-11-18 00:29:57
94942847,BCH/BTC,6.78378671,0.1655,-0.01356757,BCH,2017-11-18 00:29:57
94943360,BCH/BTC,15.10184011,0.163,0.0,BTC,2017-11-18 00:30:31
94943361,BCH/BTC,2.0,0.163,0.0,BTC,2017-11-18 00:30:31
94943362,BCH/BTC,1.0,0.163,0.0,BTC,2017-11-18 00:30:31
94943375,BCH/BTC,2.6494,0.163,0.0,BTC,2017-11-18 00:30:32
94943464,BCH/BTC,8.3489926,0.163,0.0,BTC,2017-11-18 00:30:38
94990816,BCH/BTC,0.177178,0.17031,-0.00031892,BCH,2017-11-18 01:43:47
94990817,BCH/BTC,19.822822,0.17086,-0.03568108,BCH,2017-11-18 01:43:47
95014782,BCH/BTC,-9.62189681,0.17025,-0.01731941,BCH,2017-11-18 02:15:55
95014783,BCH/BTC,-40.37810319,0.1702,-0.07268059,BCH,2017-11-18 02:15:55
95023940,BCH/BTC,20.0,0.178,0.0,BTC,2017-11-18 02:32:55
95035966,BCH/BTC,-20.62976808,0.183,-0.03713358,BCH,2017-11-18 02:55:23
95035984,BCH/BTC,-1.0,0.183,0.0,BTC,2017-11-18 02:55:27
95035994,BCH/BTC,-0.1531,0.183,0.0,BTC,2017-11-18 02:55:28
95036008,BCH/BTC,-0.01801892,0.183,0.0,BTC,2017-11-18 02:55:30
95041193,BCH/BTC,-1.5,0.17964,-0.0027,BCH,2017-11-18 03:03:40
95041194,BCH/BTC,-98.49999956,0.17963,-0.1773,BCH,2017-11-18 03:03:40
95047010,BCH/BTC,0.16572246,0.17801,0.0,BTC,2017-11-18 03:12:37
95048539,BCH/BTC,8.32769795,0.17801,0.0,BTC,2017-11-18 03:16:07
95048561,BCH/BTC,0.1285,0.17801,0.0,BTC,2017-11-18 03:16:10
95048599,BCH/BTC,21.71682838,0.17801,0.0,BTC,2017-11-18 03:16:13
95048600,BCH/BTC,14.8,0.17801,0.0,BTC,2017-11-18 03:16:14
95048626,BCH/BTC,0.7951,0.17801,0.0,BTC,2017-11-18 03:16:15
95050150,BCH/BTC,-4.696,0.17389,-0.00146986,BTC,2017-11-18 03:17:57
95050151,BCH/BTC,-0.082,0.17348,-0.00002561,BTC,2017-11-18 03:17:57
95050152,BCH/BTC,-0.654,0.17341,-0.00020414,BTC,2017-11-18 03:17:57
95050153,BCH/BTC,-37.1732,0.17333,-0.01159782,BTC,2017-11-18 03:17:57
95050154,BCH/BTC,-0.5,0.1732,-0.00015588,BTC,2017-11-18 03:17:57
95050155,BCH/BTC,-0.2,0.17313,-0.00006233,BTC,2017-11-18 03:17:57
95050156,BCH/BTC,-0.03,0.17312,-0.00000935,BTC,2017-11-18 03:17:57
95050157,BCH/BTC,-1.036,0.17309,-0.00032278,BTC,2017-11-18 03:17:57
95050158,BCH/BTC,-1.56264879,0.17305,-0.00048675,BTC,2017-11-18 03:17:57
95989083,BCH/BTC,1.92874842,0.15124,0.0,BCH,2017-11-19 16:26:00
95989739,BCH/BTC,3.69750534,0.15201,0.0,BCH,2017-11-19 16:27:44
95990375,BCH/BTC,2.04185476,0.15227,-0.00367534,BCH,2017-11-19 16:29:24
95990376,BCH/BTC,1.0,0.15227,-0.0018,BCH,2017-11-19 16:29:24
95990472,BCH/BTC,0.127451,0.1523,0.0,BCH,2017-11-19 16:29:32
95990522,BCH/BTC,0.447261,0.1523,0.0,BCH,2017-11-19 16:29:47
95990535,BCH/BTC,0.859,0.1523,0.0,BCH,2017-11-19 16:29:49
95990976,BCH/BTC,0.11076246,0.1523,0.0,BCH,2017-11-19 16:31:00
95991130,BCH/BTC,5.83784551,0.1523,0.0,BCH,2017-11-19 16:31:22
95991270,BCH/BTC,0.13302527,0.1523,0.0,BCH,2017-11-19 16:31:35
99920353,BCH/BTC,2.62310998,0.18155,0.0,BTC,2017-11-25 09:41:33
99920354,BCH/BTC,4.47,0.18155,0.0,BTC,2017-11-25 09:41:33
99920355,BCH/BTC,0.0285,0.18155,0.0,BTC,2017-11-25 09:41:33
99920356,BCH/BTC,0.4342,0.18155,0.0,BTC,2017-11-25 09:41:33
99920357,BCH/BTC,8.0,0.18155,0.0,BTC,2017-11-25 09:41:33
100154082,BCH/BTC,4.44419002,0.18155,0.0,BTC,2017-11-25 16:59:58
100546826,BCH/BTC,0.757127,0.1785,0.0,BTC,2017-11-26 08:58:30
100547048,BCH/BTC,0.75471911,0.1785,0.0,BTC,2017-11-26 08:58:45
100547128,BCH/BTC,0.1267,0.1785,0.0,BTC,2017-11-26 08:58:52
100547632,BCH/BTC,0.02627528,0.17878,-0.00000846,BTC,2017-11-26 08:59:31
100547633,BCH/BTC,0.07036816,0.17878,-0.00002264,BTC,2017-11-26 08:59:31
100547634,BCH/BTC,0.03239802,0.17878,-0.00001043,BTC,2017-11-26 08:59:31
100547683,BCH/BTC,1.60887662,0.1788,0.0,BTC,2017-11-26 08:59:34
100547794,BCH/BTC,1.43350129,0.1788,0.0,BTC,2017-11-26 08:59:37
100547892,BCH/BTC,0.14667,0.1788,0.0,BTC,2017-11-26 08:59:42
100547901,BCH/BTC,0.15740258,0.1788,0.0,BTC,2017-11-26 08:59:44
100548203,BCH/BTC,0.25650395,0.17913,-0.00046171,BCH,2017-11-26 09:00:15
100548204,BCH/BTC,0.27491747,0.17914,-0.00049485,BCH,2017-11-26 09:00:15
100548205,BCH/BTC,10.99308663,0.17916,-0.01978756,BCH,2017-11-26 09:00:15
101597423,BCH/BTC,10.0,0.1686,0.0,BTC,2017-11-27 15:16:01
103064879,BCH/BTC,-1.4990948,0.13327,-0.00269837,BCH,2017-11-29 05:33:31
103064880,BCH/BTC,-7.27223425,0.13319,-0.01309002,BCH,2017-11-29 05:33:31
103064881,BCH/BTC,-0.5,0.1331,-0.0009,BCH,2017-11-29 05:33:31
103064882,BCH/BTC,-2.0,0.13301,-0.0036,BCH,2017-11-29 05:33:31
103064883,BCH/BTC,-3.5379,0.13301,-0.00636822,BCH,2017-11-29 05:33:31
103064884,BCH/BTC,-0.25,0.133,-0.00045,BCH,2017-11-29 05:33:31
103064885,BCH/BTC,-0.5,0.133,-0.0009,BCH,2017-11-29 05:33:31
103064886,BCH/BTC,-0.5,0.133,-0.0009,BCH,2017-11-29 05:33:31
103064887,BCH/BTC,-0.02,0.133,-0.000036,BCH,2017-11-29 05:33:31
103064888,BCH/BTC,-10.0,0.133,-0.018,BCH,2017-11-29 05:33:31
103064889,BCH/BTC,-0.259277,0.13297,-0.0004667,BCH,2017-11-29 05:33:31
103064890,BCH/BTC,-1.861,0.13291,-0.0033498,BCH,2017-11-29 05:33:31
103064891,BCH/BTC,-0.832,0.13286,-0.0014976,BCH,2017-11-29 05:33:31
103064892,BCH/BTC,-0.6566,0.13286,-0.00118188,BCH,2017-11-29 05:33:31
103064893,BCH/BTC,-0.16966869,0.13285,-0.0003054,BCH,2017-11-29 05:33:31
103064894,BCH/BTC,-2.95,0.13265,-0.00531,BCH,2017-11-29 05:33:32
103064895,BCH/BTC,-1.318,0.13262,-0.0023724,BCH,2017-11-29 05:33:32
103064896,BCH/BTC,-0.5,0.1326,-0.0009,BCH,2017-11-29 05:33:32
103064897,BCH/BTC,-3.7008186,0.13257,-0.00666147,BCH,2017-11-29 05:33:32
103064898,BCH/BTC,-7.40163725,0.13255,-0.01332295,BCH,2017-11-29 05:33:32
103064899,BCH/BTC,-0.1,0.13251,-0.00018,BCH,2017-11-29 05:33:32
103064900,BCH/BTC,-0.81031552,0.13251,-0.00145857,BCH,2017-11-29 05:33:32
103077756,BCH/BTC,12.36728673,0.13785,-0.02226112,BCH,2017-11-29 05:38:42
103077757,BCH/BTC,0.02205,0.13817,-0.00003969,BCH,2017-11-29 05:38:42
103077758,BCH/BTC,0.5,0.1382,-0.0009,BCH,2017-11-29 05:38:42
103077759,BCH/BTC,11.26649967,0.13827,-0.0202797,BCH,2017-11-29 05:38:42
103089708,BCH/BTC,-1.77278998,0.13819,-0.00319102,BCH,2017-11-29 05:44:16
103089709,BCH/BTC,-17.42814135,0.13815,-0.03137065,BCH,2017-11-29 05:44:16
103089710,BCH/BTC,-0.31129739,0.13813,-0.00056034,BCH,2017-11-29 05:44:16
103089711,BCH/BTC,-0.35055795,0.13813,-0.000631,BCH,2017-11-29 05:44:16
103089712,BCH/BTC,-3.56868979,0.13812,-0.00642364,BCH,2017-11-29 05:44:16
103089713,BCH/BTC,-0.38853506,0.13811,-0.00069936,BCH,2017-11-29 05:44:16
103089714,BCH/BTC,-0.33582488,0.13811,-0.00060448,BCH,2017-11-29 05:44:16
103098924,BCH/BTC,0.01759014,0.14451,-0.00000458,BTC,2017-11-29 05:50:34
103098925,BCH/BTC,0.031,0.14451,-0.00000806,BTC,2017-11-29 05:50:34
103098926,BCH/BTC,0.031,0.14451,-0.00000806,BTC,2017-11-29 05:50:34
103098927,BCH/BTC,0.5,0.1446,-0.00013014,BTC,2017-11-29 05:50:34
103098928,BCH/BTC,5.0,0.1446,-0.0013014,BTC,2017-11-29 05:50:34
103098929,BCH/BTC,5.725,0.14471,-0.00149124,BTC,2017-11-29 05:50:34
103098930,BCH/BTC,12.9866554,0.14472,-0.02337598,BCH,2017-11-29 05:50:34
103118955,BCH/BTC,2.31985956,0.15521,-0.00417575,BCH,2017-11-29 05:59:35
103118956,BCH/BTC,0.46750228,0.15521,-0.0008415,BCH,2017-11-29 05:59:35
103332449,BCH/BTC,-27.07860738,0.1436,-0.04874149,BCH,2017-11-29 10:59:36
103556581,BCH/BTC,5.0,0.14305,-0.009,BCH,2017-11-29 14:21:29
103561841,BCH/BTC,0.5,0.144,0.0,BTC,2017-11-29 14:25:52
103561869,BCH/BTC,2.0,0.144,0.0,BTC,2017-11-29 14:25:52
103562063,BCH/BTC,6.64,0.144,0.0,BTC,2017-11-29 14:25:53
103562068,BCH/BTC,2.78,0.144,0.0,BTC,2017-11-29 14:25:53
103568852,BCH/BTC,3.823492,0.1439,0.0,BTC,2017-11-29 14:29:40
103673905,BCH/BTC,1.0,0.1471,0.0,BTC,2017-11-29 15:41:16
107028352,BCH/BTC,-21.28380077,0.136,-0.03831084,BCH,2017-12-03 11:49:23
107028353,BCH/BTC,-0.45969123,0.136,-0.00082744,BCH,2017-12-03 11:49:23
107046013,BCH/BTC,0.1,0.13433,0.0,BTC,2017-12-03 12:07:09
107046411,BCH/BTC,0.924075,0.13437,0.0,BTC,2017-12-03 12:07:35
107046478,BCH/BTC,0.5,0.13437,0.0,BTC,2017-12-03 12:07:39
107046480,BCH/BTC,3.01832654,0.13437,0.0,BTC,2017-12-03 12:07:39
107046502,BCH/BTC,0.2,0.13437,0.0,BTC,2017-12-03 12:07:39
107046503,BCH/BTC,2.4046,0.13437,0.0,BTC,2017-12-03 12:07:39
107046507,BCH/BTC,0.2,0.13437,0.0,BTC,2017-12-03 12:07:39
107046512,BCH/BTC,0.2,0.13437,0.0,BTC,2017-12-03 12:07:40
107046526,BCH/BTC,3.445189,0.13437,0.0,BTC,2017-12-03 12:07:40
107046529,BCH/BTC,4.17486628,0.13437,0.0,BTC,2017-12-03 12:07:40
107046637,BCH/BTC,0.919553,0.13437,0.0,BTC,2017-12-03 12:07:47
107062434,BCH/BTC,0.2,0.1372,0.0,BTC,2017-12-03 12:27:12
107062458,BCH/BTC,0.15,0.1372,0.0,BTC,2017-12-03 12:27:12
107062459,BCH/BTC,0.167,0.1372,0.0,BTC,2017-12-03 12:27:12
107062466,BCH/BTC,0.167,0.1372,0.0,BTC,2017-12-03 12:27:13
107062475,BCH/BTC,0.10000373,0.1372,0.0,BTC,2017-12-03 12:27:14
107062476,BCH/BTC,0.2,0.1372,0.0,BTC,2017-12-03 12:27:14
107062486,BCH/BTC,0.2,0.1372,0.0,BTC,2017-12-03 12:27:15
107062494,BCH/BTC,0.14619913,0.1372,0.0,BTC,2017-12-03 12:27:15
107062505,BCH/BTC,0.2,0.1372,0.0,BTC,2017-12-03 12:27:16
107062817,BCH/BTC,0.31716883,0.1372,0.0,BTC,2017-12-03 12:27:38
107062819,BCH/BTC,0.15774533,0.1372,0.0,BTC,2017-12-03 12:27:38
107115854,BCH/BTC,-18.09172684,0.13653,-0.03256511,BCH,2017-12-03 13:48:54
108309032,BCH/BTC,1.03601782,0.1335,0.0,BCH,2017-12-04 16:59:22
107070954,BCH/USD,0.5,1610.0,-0.0009,BCH,2017-12-03 12:36:57
107073899,BCH/USD,0.4218,1620.0,0.0,BTC,2017-12-03 12:42:12
107092505,BCH/USD,-0.9218,1590.4,-0.00165924,BCH,2017-12-03 13:15:54
86569360,ETH/BTC,-0.111,0.04149,-0.00005392,BCH,2017-11-07 21:29:56
86569980,ETH/BTC,-19.889,0.04149,-0.00965111,BCH,2017-11-07 21:32:35
86613536,ETH/BTC,14.2655,0.041155,-0.01378043,BCH,2017-11-08 00:13:35
86613537,ETH/BTC,5.7345,0.041171,-0.00553951,BCH,2017-11-08 00:13:35
95731842,ETH/BTC,-22.08254777,0.0461,-0.00183241,BTC,2017-11-19 06:36:29
95731843,ETH/BTC,-0.11,0.0461,-0.00000913,BTC,2017-11-19 06:36:29
95731844,ETH/BTC,-0.11,0.0461,-0.00000913,BTC,2017-11-19 06:36:29
95731845,ETH/BTC,-0.11,0.0461,-0.00000913,BTC,2017-11-19 06:36:29
95731846,ETH/BTC,-0.11,0.0461,-0.00000913,BTC,2017-11-19 06:36:29
95731847,ETH/BTC,-0.11,0.0461,-0.00000913,BTC,2017-11-19 06:36:29
95731848,ETH/BTC,-0.11,0.0461,-0.00000913,BTC,2017-11-19 06:36:29
95731849,ETH/BTC,-0.11,0.0461,-0.00000913,BTC,2017-11-19 06:36:29
95731850,ETH/BTC,-0.11,0.0461,-0.00000913,BTC,2017-11-19 06:36:29
95731851,ETH/BTC,-0.11,0.0461,-0.00000913,BTC,2017-11-19 06:36:29
95731852,ETH/BTC,-0.07,0.0461,-0.00000581,BTC,2017-11-19 06:36:29
95731853,ETH/BTC,-0.11,0.0461,-0.00000913,BTC,2017-11-19 06:36:29
95731854,ETH/BTC,-0.11,0.0461,-0.00000913,BTC,2017-11-19 06:36:29
95731855,ETH/BTC,-0.11,0.0461,-0.00000913,BTC,2017-11-19 06:36:29
95731856,ETH/BTC,-0.11,0.0461,-0.00000913,BTC,2017-11-19 06:36:29
95731857,ETH/BTC,-0.11,0.0461,-0.00000913,BTC,2017-11-19 06:36:29
95731858,ETH/BTC,-0.06,0.0461,-0.00000498,BTC,2017-11-19 06:36:29
95731859,ETH/BTC,-0.11,0.0461,-0.00000913,BTC,2017-11-19 06:36:29
95731860,ETH/BTC,-0.11,0.0461,-0.00000913,BTC,2017-11-19 06:36:29
95731861,ETH/BTC,-0.11,0.0461,-0.00000913,BTC,2017-11-19 06:36:29
95731862,ETH/BTC,-0.11,0.0461,-0.00000913,BTC,2017-11-19 06:36:29
95731863,ETH/BTC,-0.11,0.0461,-0.00000913,BTC,2017-11-19 06:36:29
95731864,ETH/BTC,-0.11,0.0461,-0.00000913,BTC,2017-11-19 06:36:29
95731865,ETH/BTC,-0.11,0.046064,-0.00000912,BTC,2017-11-19 06:36:29
95731866,ETH/BTC,-0.11,0.046062,-0.00000912,BTC,2017-11-19 06:36:29
95731867,ETH/BTC,-3.0,0.04605,-0.00024867,BTC,2017-11-19 06:36:29
95731868,ETH/BTC,-2.4,0.04604,-0.00019889,BTC,2017-11-19 06:36:29
95731869,ETH/BTC,-0.4734,0.046,-0.0000392,BTC,2017-11-19 06:36:29
95731870,ETH/BTC,-0.2,0.046,-0.00001656,BTC,2017-11-19 06:36:29
95731871,ETH/BTC,-2.12630435,0.046,-0.00017606,BTC,2017-11-19 06:36:29
95731872,ETH/BTC,-6.75539172,0.045976,-0.00055905,BTC,2017-11-19 06:36:29
95731873,ETH/BTC,-0.31960827,0.045976,-0.00002645,BTC,2017-11-19 06:36:29
95731874,ETH/BTC,-0.13,0.045975,-0.00001076,BTC,2017-11-19 06:36:29
95731875,ETH/BTC,-0.8048,0.045969,-0.00006659,BTC,2017-11-19 06:36:29
95731876,ETH/BTC,-9.15794789,0.045951,-0.00075747,BTC,2017-11-19 06:36:29
95733799,ETH/BTC,19.6224336,0.04601,0.0,BTC,2017-11-19 06:41:16
95733804,ETH/BTC,0.3832,0.04601,0.0,BTC,2017-11-19 06:41:16
95733805,ETH/BTC,1.08650775,0.04601,0.0,BTC,2017-11-19 06:41:16
95733806,ETH/BTC,3.875434,0.04601,0.0,BTC,2017-11-19 06:41:16
95733808,ETH/BTC,2.559,0.04601,0.0,BTC,2017-11-19 06:41:16
95733817,ETH/BTC,2.554,0.04605,0.0,BTC,2017-11-19 06:41:17
95733819,ETH/BTC,0.3832,0.04605,0.0,BTC,2017-11-19 06:41:17
95733820,ETH/BTC,4.0,0.04605,0.0,BTC,2017-11-19 06:41:17
95733826,ETH/BTC,8.72,0.04605,0.0,BTC,2017-11-19 06:41:18
95733828,ETH/BTC,5.2,0.04605,0.0,BTC,2017-11-19 06:41:19
95733855,ETH/BTC,1.61622465,0.04605,0.0,BTC,2017-11-19 06:41:22
108232115,IOTA/BTC,596.5035,0.000245,0.0,BTC,2017-12-04 15:39:11
108233602,IOTA/BTC,-596.5035,0.000243,-0.00026091,BTC,2017-12-04 15:40:36
108247586,IOTA/BTC,349.97103365,0.00024492,-0.00015429,BTC,2017-12-04 15:59:01
108247587,IOTA/BTC,2983.44096787,0.000245,-0.0013157,BTC,2017-12-04 15:59:01
108247588,IOTA/BTC,80.0,0.000245,-0.00003528,BTC,2017-12-04 15:59:01
108247589,IOTA/BTC,50.0,0.000245,-0.00002205,BTC,2017-12-04 15:59:01
108247590,IOTA/BTC,310.8849,0.000245,-0.0001371,BTC,2017-12-04 15:59:01
108247591,IOTA/BTC,18.0,0.000245,-0.00000794,BTC,2017-12-04 15:59:01
108247606,IOTA/BTC,24.9990361,0.000245,0.0,BTC,2017-12-04 15:59:02
108247608,IOTA/BTC,24.9990361,0.000245,0.0,BTC,2017-12-04 15:59:02
108247610,IOTA/BTC,0.002,0.000245,0.0,BTC,2017-12-04 15:59:02
108247620,IOTA/BTC,527.01061224,0.000245,0.0,BTC,2017-12-04 15:59:03
108268297,IOTA/BTC,-4369.30758596,0.00023623,-0.00185789,BTC,2017-12-04 16:16:07
108022720,NEO/BTC,15.13356856,0.003489,-0.00009504,BTC,2017-12-04 11:53:13
108022721,NEO/BTC,1.2,0.003489,-0.00000754,BTC,2017-12-04 11:53:13
108023842,NEO/BTC,2.0,0.0035,-0.0000126,BTC,2017-12-04 11:53:53
108023843,NEO/BTC,5.0,0.0035,-0.0000315,BTC,2017-12-04 11:53:53
108023844,NEO/BTC,4.2558,0.0035,-0.00002681,BTC,2017-12-04 11:53:53
108023845,NEO/BTC,1.5,0.0035,-0.00000945,BTC,2017-12-04 11:53:53
108023846,NEO/BTC,15.2554,0.0035,-0.00009611,BTC,2017-12-04 11:53:53
108023847,NEO/BTC,2.3813,0.0035,-0.000015,BTC,2017-12-04 11:53:53
108023848,NEO/BTC,3.0,0.0035,-0.0000189,BTC,2017-12-04 11:53:53
108023849,NEO/BTC,250.27393144,0.0035,-0.00157673,BTC,2017-12-04 11:53:53
108038135,NEO/BTC,2.1531323,0.003451,0.0,BTC,2017-12-04 12:07:30
108038309,NEO/BTC,1.26763766,0.003451,0.0,BTC,2017-12-04 12:07:41
108039497,NEO/BTC,4.39389527,0.0034683,-0.00002743,BTC,2017-12-04 12:09:10
108040326,NEO/BTC,1.60801898,0.00347,0.0,BTC,2017-12-04 12:09:55
108040331,NEO/BTC,8.49575,0.00347,0.0,BTC,2017-12-04 12:09:56
108040336,NEO/BTC,12.94,0.00347,0.0,BTC,2017-12-04 12:09:56
108040356,NEO/BTC,5.82370564,0.00347,0.0,BTC,2017-12-04 12:09:58
108040363,NEO/BTC,21.742,0.00347,0.0,BTC,2017-12-04 12:09:58
108041514,NEO/BTC,115.163,0.0034829,-0.00072198,BTC,2017-12-04 12:11:13
108045843,NEO/BTC,1.789508,0.003475,0.0,BTC,2017-12-04 12:17:34
108045850,NEO/BTC,1.789508,0.003475,0.0,BTC,2017-12-04 12:17:34
108045851,NEO/BTC,1.789508,0.003475,0.0,BTC,2017-12-04 12:17:34
108045852,NEO/BTC,1.789508,0.003475,0.0,BTC,2017-12-04 12:17:34
108045853,NEO/BTC,1.4316064,0.003475,0.0,BTC,2017-12-04 12:17:35
108045854,NEO/BTC,0.3584016,0.003475,0.0,BTC,2017-12-04 12:17:35
108045896,NEO/BTC,15.0,0.003475,0.0,BTC,2017-12-04 12:17:38
108045897,NEO/BTC,15.0,0.003475,0.0,BTC,2017-12-04 12:17:38
108045902,NEO/BTC,49.05196,0.003475,0.0,BTC,2017-12-04 12:17:39
108186373,NEO/BTC,99.10685745,0.00366,0.0,BTC,2017-12-04 15:01:31
108186400,NEO/BTC,0.89314255,0.00366,0.0,BTC,2017-12-04 15:01:34
108206477,NEO/BTC,50.0,0.003722,0.0,BTC,2017-12-04 15:17:10
108236346,NEO/BTC,-9.00100267,0.003705,0.0,BTC,2017-12-04 15:43:29
108236425,NEO/BTC,-19.5,0.003714,0.0,BTC,2017-12-04 15:43:37
108237082,NEO/BTC,-92.21216744,0.00371,0.0,BTC,2017-12-04 15:44:25
108237160,NEO/BTC,-6.66503265,0.00371,0.0,BTC,2017-12-04 15:44:28
108237163,NEO/BTC,-93.20993991,0.00371,0.0,BTC,2017-12-04 15:44:28
108297681,NEO/BTC,-238.26120674,0.00373,0.0,BTC,2017-12-04 16:47:19
108299326,NEO/BTC,-252.73779026,0.00373,0.0,BTC,2017-12-04 16:48:47
108679909,NEO/BTC,99.315789,0.003605,0.0,BTC,2017-12-05 00:02:18
108679989,NEO/BTC,2.02097845,0.003605,0.0,BTC,2017-12-05 00:02:23
108680037,NEO/BTC,49.389212,0.003605,0.0,BTC,2017-12-05 00:02:27
108680042,NEO/BTC,1.518934,0.003605,0.0,BTC,2017-12-05 00:02:28
108680102,NEO/BTC,184.234066,0.003605,0.0,BTC,2017-12-05 00:02:30
108680167,NEO/BTC,163.52102055,0.003605,0.0,BTC,2017-12-05 00:02:33
109821765,NEO/BTC,-500.0,0.0033411,-0.02439533,BCH,2017-12-05 22:30:27
